date,county,rt,.lower,.upper,.width,.point
2022-01-18,Santa Clara,0.7940249046879695,0.7450237228283383,0.8461794605268586,0.5,median
2022-01-25,Santa Clara,0.6649570898780107,0.6215317476235248,0.7121473468009941,0.5,median
2022-02-01,Santa Clara,0.5881741464748754,0.5482847732037649,0.6306340075394755,0.5,median
2022-02-08,Santa Clara,0.5601280402274271,0.5220194322867919,0.6011955003572131,0.5,median
2022-02-15,Santa Clara,0.5698564482267472,0.5310622426981996,0.6107567406876546,0.5,median
2022-02-22,Santa Clara,0.6072594119613011,0.5656887324208345,0.6522131269647895,0.5,median
2022-03-01,Santa Clara,0.671331251587276,0.6240753364079441,0.7210718320218572,0.5,median
2022-03-08,Santa Clara,0.7709894389524614,0.7232849116299638,0.829755980795719,0.5,median
2022-03-15,Santa Clara,0.902185353540947,0.8397582599175992,0.9687991933313884,0.5,median
2022-03-22,Santa Clara,1.0482462349160708,0.9814542178262962,1.1233406266687316,0.5,median
2022-03-29,Santa Clara,1.205565821840445,1.127454826702048,1.2958704101311478,0.5,median
2022-04-05,Santa Clara,1.343659256077935,1.2569886792795752,1.441535663169394,0.5,median
2022-04-12,Santa Clara,1.427831328069431,1.3396822127010894,1.5240445348275735,0.5,median
2022-04-19,Santa Clara,1.4253828381896838,1.3303466783202622,1.5176800814203106,0.5,median
2022-04-26,Santa Clara,1.374804908032257,1.2852585703828532,1.4656673679294372,0.5,median
2022-05-03,Santa Clara,1.3122491374020449,1.2242244437241458,1.3971131793626284,0.5,median
2022-05-10,Santa Clara,1.261903650310669,1.1788075894665582,1.3437329501150728,0.5,median
2022-05-17,Santa Clara,1.2199199528235898,1.138124957845162,1.2972381888349416,0.5,median
2022-05-24,Santa Clara,1.1938472289250726,1.1165019404338263,1.271116391257427,0.5,median
2022-05-31,Santa Clara,1.1748971965338335,1.1004984185725355,1.252091722833312,0.5,median
2022-06-07,Santa Clara,1.1682581864447954,1.0934287979669652,1.2423391214437849,0.5,median
